skill_id,esco_concept_uri,skill_name,skill_type,reuse_level
e2103a1d-4a84-47a9-b4f7-774787573449,http://data.europa.eu/esco/skill/e2103a1d-4a84-47a9-b4f7-774787573449,copyright legislation,knowledge,cross-sector
e2482d6f-90c8-4b93-997b-7d2556d2579d,http://data.europa.eu/esco/skill/e2482d6f-90c8-4b93-997b-7d2556d2579d,identify if a company is a going concern,skill/competence,sector-specific
e258707b-7676-4e9b-9c36-20c38018b349,http://data.europa.eu/esco/skill/e258707b-7676-4e9b-9c36-20c38018b349,publishing market,knowledge,sector-specific
e2c81781-19c8-4349-94a2-7ae3a541596a,http://data.europa.eu/esco/skill/e2c81781-19c8-4349-94a2-7ae3a541596a,detect drug abuse,skill/competence,cross-sector
e2d0daae-2aa1-40cc-99e2-b340b02f97d3,http://data.europa.eu/esco/skill/e2d0daae-2aa1-40cc-99e2-b340b02f97d3,product data management,knowledge,cross-sector
e2e15494-65b9-4af5-8b86-53fb51e7e022,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022,manage accounts,skill/competence,cross-sector
e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48,http://data.europa.eu/esco/skill/e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48,test ICT queries,skill/competence,occupation-specific
e307e333-426d-4e7e-81f0-16cff013a20f,http://data.europa.eu/esco/skill/e307e333-426d-4e7e-81f0-16cff013a20f,cancellation policies of service providers,knowledge,cross-sector
e3145bd7-7f35-44ec-a5dc-4417c5c9ab9a,http://data.europa.eu/esco/skill/e3145bd7-7f35-44ec-a5dc-4417c5c9ab9a,instructional design models,knowledge,sector-specific
e3211ab2-18b5-49b4-90de-d395f3be2378,http://data.europa.eu/esco/skill/e3211ab2-18b5-49b4-90de-d395f3be2378,execute working instructions,skill/competence,cross-sector
e33f2942-c4e7-4cfa-8b5a-4e068ab5b1aa,http://data.europa.eu/esco/skill/e33f2942-c4e7-4cfa-8b5a-4e068ab5b1aa,writing style guides,knowledge,cross-sector
e345cf05-bc6b-43a6-aca3-2f9c1ec0e772,http://data.europa.eu/esco/skill/e345cf05-bc6b-43a6-aca3-2f9c1ec0e772,maintain register of shareholders,skill/competence,cross-sector
e37a6dcf-68c8-4afd-a2ca-503bbaa4a140,http://data.europa.eu/esco/skill/e37a6dcf-68c8-4afd-a2ca-503bbaa4a140,notify customers on special offers,skill/competence,sector-specific
e38215f6-be98-420c-8724-ba2e77881895,http://data.europa.eu/esco/skill/e38215f6-be98-420c-8724-ba2e77881895,household products,knowledge,sector-specific
e38cbdd2-cd6c-451a-a9bd-9bc6355dafe8,http://data.europa.eu/esco/skill/e38cbdd2-cd6c-451a-a9bd-9bc6355dafe8,inform on government funding,skill/competence,cross-sector
e3c7bd87-edc1-4d9a-a3d5-36415de1aac6,http://data.europa.eu/esco/skill/e3c7bd87-edc1-4d9a-a3d5-36415de1aac6,offer financial services,skill/competence,sector-specific
e3e42d54-78bd-4337-aa87-bb31a7670c9a,http://data.europa.eu/esco/skill/e3e42d54-78bd-4337-aa87-bb31a7670c9a,issue sales invoices,skill/competence,sector-specific
e3ef4981-2cba-4b34-b273-728c3a33d04f,http://data.europa.eu/esco/skill/e3ef4981-2cba-4b34-b273-728c3a33d04f,apply intercultural teaching strategies,skill/competence,cross-sector
e437eba1-3e22-41f2-8703-741e94785cba,http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,human resource management,knowledge,cross-sector
e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,photovoltaic systems,knowledge,sector-specific
e46291c7-52b9-4174-bd59-178884861038,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038,Hadoop,knowledge,sector-specific
e464363b-8346-421d-9035-52118b76d8c8,http://data.europa.eu/esco/skill/e464363b-8346-421d-9035-52118b76d8c8,computational biology,knowledge,sector-specific
e465a154-93f7-4973-9ce1-31659fe16dd2,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,principles of artificial intelligence,knowledge,sector-specific
e49c4d19-dea6-42a1-bde2-30d69dc0ca24,http://data.europa.eu/esco/skill/e49c4d19-dea6-42a1-bde2-30d69dc0ca24,profile people,skill/competence,sector-specific
e4a57b51-16d7-4dfc-bb47-6aa401e39b2e,http://data.europa.eu/esco/skill/e4a57b51-16d7-4dfc-bb47-6aa401e39b2e,analyse insurance risk,skill/competence,cross-sector
e4a7d2be-9cdd-43c6-ab43-8060fe5ad5c8,http://data.europa.eu/esco/skill/e4a7d2be-9cdd-43c6-ab43-8060fe5ad5c8,monitor organisation climate,skill/competence,sector-specific
e4a9ec84-4eb3-494b-8a70-0fcf0d687f03,http://data.europa.eu/esco/skill/e4a9ec84-4eb3-494b-8a70-0fcf0d687f03,tend lathe,skill/competence,cross-sector
e4c205f6-55ba-4bed-9c5d-2032058300c0,http://data.europa.eu/esco/skill/e4c205f6-55ba-4bed-9c5d-2032058300c0,financial jurisdiction,knowledge,cross-sector
e50189e9-ec1a-4155-b187-8d99620f42fa,http://data.europa.eu/esco/skill/e50189e9-ec1a-4155-b187-8d99620f42fa,negotiate lawyer's fee,skill/competence,cross-sector
e54ff029-1ce9-447d-a5b2-eb7283a23e6e,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,train employees,skill/competence,cross-sector
e5609f89-0daf-40bb-bd6b-94f5d7498131,http://data.europa.eu/esco/skill/e5609f89-0daf-40bb-bd6b-94f5d7498131,ICT market,knowledge,sector-specific
e5635e02-2d34-4a8c-b8ca-556d45e9b20e,http://data.europa.eu/esco/skill/e5635e02-2d34-4a8c-b8ca-556d45e9b20e,identify potential markets for companies,skill/competence,cross-sector
e58a3832-4e13-458e-8efd-bfa251eed702,http://data.europa.eu/esco/skill/e58a3832-4e13-458e-8efd-bfa251eed702,maintain operational communications,skill/competence,cross-sector
e5a6e1e0-1b07-4432-83ba-77d593b2cb47,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,SAS Data Management,knowledge,sector-specific
e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,implement a firewall,skill/competence,sector-specific
e5beeff8-7c98-490a-ae2c-16fbb6a87305,http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305,manage keys for data protection,skill/competence,sector-specific
e5d1f825-60ed-4bdd-872a-e748c387f777,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,CSS,knowledge,sector-specific
e5e17773-3a63-40c5-99e4-10e036cf7b99,http://data.europa.eu/esco/skill/e5e17773-3a63-40c5-99e4-10e036cf7b99,semiconductors,knowledge,cross-sector
e66cd71d-371c-4f82-8bce-b220b8c2d6ea,http://data.europa.eu/esco/skill/e66cd71d-371c-4f82-8bce-b220b8c2d6ea,optoelectronics,knowledge,cross-sector
e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,http://data.europa.eu/esco/skill/e6b8f934-7f35-4dc6-9a64-f6c43acdc00b,software components suppliers,knowledge,sector-specific
e7114462-379a-4fc4-8d7f-37b66734b52e,http://data.europa.eu/esco/skill/e7114462-379a-4fc4-8d7f-37b66734b52e,adhere to questionnaires,skill/competence,cross-sector
e717b036-2c0c-4c11-99e9-0cb4ce084fed,http://data.europa.eu/esco/skill/e717b036-2c0c-4c11-99e9-0cb4ce084fed,perform account allocation,skill/competence,cross-sector
e71c6cee-7247-49f4-829a-141c880ae938,http://data.europa.eu/esco/skill/e71c6cee-7247-49f4-829a-141c880ae938,advice on security risk management,skill/competence,sector-specific
e7219848-a27a-4bf4-8775-d367707be7c9,http://data.europa.eu/esco/skill/e7219848-a27a-4bf4-8775-d367707be7c9,sales strategies,knowledge,sector-specific
e74f4f21-8d45-412c-b5c3-652e6167ee32,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32,content development processes,knowledge,cross-sector
e763b5c3-cfb3-48d2-9b83-fff97553ad95,http://data.europa.eu/esco/skill/e763b5c3-cfb3-48d2-9b83-fff97553ad95,microsensors,knowledge,cross-sector
e76dd90d-91c4-49c0-bfd0-dfa2c4c90c81,http://data.europa.eu/esco/skill/e76dd90d-91c4-49c0-bfd0-dfa2c4c90c81,interpret electronic design specifications,skill/competence,sector-specific
e775f5c3-3dc7-4875-8061-6ab0f329db2d,http://data.europa.eu/esco/skill/e775f5c3-3dc7-4875-8061-6ab0f329db2d,manage military logistics,skill/competence,sector-specific
e79a3803-dd53-46b0-906b-13e6d46ef687,http://data.europa.eu/esco/skill/e79a3803-dd53-46b0-906b-13e6d46ef687,quantum computing,knowledge,sector-specific
e79dab00-fe87-48f2-b8cc-f48b68bc7f35,http://data.europa.eu/esco/skill/e79dab00-fe87-48f2-b8cc-f48b68bc7f35,WhiteHat Sentinel,knowledge,sector-specific
e7b05688-c191-4c34-b8ba-9cdcb8d805ad,http://data.europa.eu/esco/skill/e7b05688-c191-4c34-b8ba-9cdcb8d805ad,develop electricity distribution schedule,skill/competence,sector-specific
e7d6c4f1-baa6-438e-ac0d-1107ddb204e9,http://data.europa.eu/esco/skill/e7d6c4f1-baa6-438e-ac0d-1107ddb204e9,search for a suitable filming location,skill/competence,sector-specific
e8171178-9a60-40a6-ad3b-510e10cfebad,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,render 3D images,skill/competence,cross-sector
e819cc1e-09d9-47f2-b418-93972852daef,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,MarkLogic,knowledge,sector-specific
e843973c-23dd-416a-8a9c-9e89512542fb,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistics,knowledge,cross-sector
e8b89eb6-51e8-4c3a-babb-88b2e110376b,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (computer programming),knowledge,sector-specific
e8d9ce55-7bc3-4f09-8412-0a393d4b5b96,http://data.europa.eu/esco/skill/e8d9ce55-7bc3-4f09-8412-0a393d4b5b96,compose description for web elements,skill/competence,occupation-specific
e8ef317f-c880-4c7a-929f-e08053f976bb,http://data.europa.eu/esco/skill/e8ef317f-c880-4c7a-929f-e08053f976bb,develop strategies for accessibility,skill/competence,cross-sector
e8f602f8-b98b-4071-b088-c65e016cdf98,http://data.europa.eu/esco/skill/e8f602f8-b98b-4071-b088-c65e016cdf98,media planning,knowledge,cross-sector
e8f80ec5-c423-4eb2-9f0f-805d22f844ae,http://data.europa.eu/esco/skill/e8f80ec5-c423-4eb2-9f0f-805d22f844ae,incidents and accidents recording,knowledge,sector-specific
e9030465-13c5-46d2-bdae-c2c1a9dbec86,http://data.europa.eu/esco/skill/e9030465-13c5-46d2-bdae-c2c1a9dbec86,attach accounting certificates to accounting transactions,skill/competence,cross-sector
e9160feb-109a-41eb-9604-9f898c710d0f,http://data.europa.eu/esco/skill/e9160feb-109a-41eb-9604-9f898c710d0f,oversee extra-curricular activities,skill/competence,cross-sector
e921279a-1a7e-4900-9720-bde93ae3e70e,http://data.europa.eu/esco/skill/e921279a-1a7e-4900-9720-bde93ae3e70e,prepare production prototypes,skill/competence,cross-sector
e92f4673-1dec-41ec-b6ec-36fef226359c,http://data.europa.eu/esco/skill/e92f4673-1dec-41ec-b6ec-36fef226359c,provide financial product information,skill/competence,cross-sector
e95058a6-e139-42e7-a470-72038a606649,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,assess financial viability,skill/competence,cross-sector
e9575f7f-053a-439e-8074-f93df3334e92,http://data.europa.eu/esco/skill/e9575f7f-053a-439e-8074-f93df3334e92,data ethics,knowledge,cross-sector
e97c0d89-2f81-4840-8602-e668a949482f,http://data.europa.eu/esco/skill/e97c0d89-2f81-4840-8602-e668a949482f,social justice,knowledge,cross-sector
e9d6ebab-13ad-45ce-a955-fc3f1e56add8,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,plan measures to safeguard natural protected areas,skill/competence,sector-specific
ea0d953d-654f-4082-b74f-93048a7f5d60,http://data.europa.eu/esco/skill/ea0d953d-654f-4082-b74f-93048a7f5d60,anticipate the overhaul of the fleet,skill/competence,occupation-specific
ea1bf5e5-e7f0-4d2c-a415-1c39c00512b1,http://data.europa.eu/esco/skill/ea1bf5e5-e7f0-4d2c-a415-1c39c00512b1,document management,knowledge,sector-specific
ea271a04-ce7f-492f-bf2f-b6984a9a1910,http://data.europa.eu/esco/skill/ea271a04-ce7f-492f-bf2f-b6984a9a1910,read electricity meter,skill/competence,sector-specific
ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,execute integration testing,skill/competence,sector-specific
ea451251-71ab-4f89-8c0d-53344ef7004f,http://data.europa.eu/esco/skill/ea451251-71ab-4f89-8c0d-53344ef7004f,provide legal advice,skill/competence,cross-sector
eaa9727c-df1e-407a-85d3-48cc71508bc2,http://data.europa.eu/esco/skill/eaa9727c-df1e-407a-85d3-48cc71508bc2,prepare trial accounting balances,skill/competence,cross-sector
ead58f22-0af5-467c-ac1e-b750e4e1ac6a,http://data.europa.eu/esco/skill/ead58f22-0af5-467c-ac1e-b750e4e1ac6a,develop business plans,skill/competence,sector-specific
eade4171-3d57-4fb2-9518-44d5a1da4ff5,http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5,build trust,skill/competence,cross-sector
eaece6b2-97f1-49df-b6b9-1691fb3bf797,http://data.europa.eu/esco/skill/eaece6b2-97f1-49df-b6b9-1691fb3bf797,analyse legal enforceability,skill/competence,cross-sector
eb0e5615-1575-4a86-a1a2-7d39595033c5,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,knowledge,sector-specific
eb275d0d-64bb-49cb-a501-72aff776088f,http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,use session border controller,skill/competence,sector-specific
eb2ae1c7-ba57-4695-8f29-9dd41c26e01e,http://data.europa.eu/esco/skill/eb2ae1c7-ba57-4695-8f29-9dd41c26e01e,develop online sales business plan,skill/competence,cross-sector
eb3aa8c1-fb14-47b4-a352-b7975abd2480,http://data.europa.eu/esco/skill/eb3aa8c1-fb14-47b4-a352-b7975abd2480,replicate customer software issues,skill/competence,sector-specific
eb65ce8e-61bf-49d1-99bb-cb699ba1005b,http://data.europa.eu/esco/skill/eb65ce8e-61bf-49d1-99bb-cb699ba1005b,radiation protection,knowledge,cross-sector
eb8babfb-ab91-4937-a032-6a79f82e9b7f,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk,skill/competence,cross-sector
ebfe7b18-1fad-463f-9509-8ef1a5736045,http://data.europa.eu/esco/skill/ebfe7b18-1fad-463f-9509-8ef1a5736045,perform services in a flexible manner,skill/competence,cross-sector
ebff1a39-7261-49cd-9cb2-88f565e8dc26,http://data.europa.eu/esco/skill/ebff1a39-7261-49cd-9cb2-88f565e8dc26,develop corporate training programmes,skill/competence,cross-sector
ec0bbf39-0edd-4015-a2c3-82ad563ce3a8,http://data.europa.eu/esco/skill/ec0bbf39-0edd-4015-a2c3-82ad563ce3a8,draft corporate emails,skill/competence,cross-sector
ec410a76-f890-4012-8863-b82f2c75527c,http://data.europa.eu/esco/skill/ec410a76-f890-4012-8863-b82f2c75527c,transportation engineering,knowledge,cross-sector
ec66a2f9-db12-4eec-936a-47632bfdccfb,http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb,perform smart grid feasibility study,skill/competence,sector-specific
ec66b111-d8d0-4516-88ba-ee0b6fe6f695,http://data.europa.eu/esco/skill/ec66b111-d8d0-4516-88ba-ee0b6fe6f695,process customer orders,skill/competence,cross-sector
ec6df9cb-be92-4027-80fa-83b70aabce58,http://data.europa.eu/esco/skill/ec6df9cb-be92-4027-80fa-83b70aabce58,industrial research and development,knowledge,cross-sector
ec74893f-e11b-471f-85e0-f7339da98d53,http://data.europa.eu/esco/skill/ec74893f-e11b-471f-85e0-f7339da98d53,work in vocational school,skill/competence,sector-specific
ec85cc63-4e24-4631-bf92-8789db2605c0,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,skill/competence,sector-specific
ec8a9c7f-1d84-4c8a-82c4-d4afe2874483,http://data.europa.eu/esco/skill/ec8a9c7f-1d84-4c8a-82c4-d4afe2874483,advise on foreign affairs policies,skill/competence,cross-sector
ecc18804-a466-40d9-98b4-fba5cd67dd4b,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b,accounting,knowledge,cross-sector
ecc4552a-92c5-4222-b18d-faf5ac841080,http://data.europa.eu/esco/skill/ecc4552a-92c5-4222-b18d-faf5ac841080,deep learning,knowledge,cross-sector
eccd4313-c931-4e47-853e-76fdfac6e30b,http://data.europa.eu/esco/skill/eccd4313-c931-4e47-853e-76fdfac6e30b,classify insurance claims,skill/competence,sector-specific
ecd368bc-6383-4a03-9b61-46e0a94750f7,http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,instruct on energy saving technologies,skill/competence,sector-specific
ecd3a74e-6060-4510-8c4a-b6400a8ef299,http://data.europa.eu/esco/skill/ecd3a74e-6060-4510-8c4a-b6400a8ef299,organise projects to fill education needs,skill/competence,cross-sector
ece25f2f-e91a-4186-a221-caa715195fd7,http://data.europa.eu/esco/skill/ece25f2f-e91a-4186-a221-caa715195fd7,show diplomacy,skill/competence,cross-sector
ed0718f6-5823-4c74-9749-2936c9c06203,http://data.europa.eu/esco/skill/ed0718f6-5823-4c74-9749-2936c9c06203,develop audit plan,skill/competence,cross-sector
ed183385-b82e-46c5-83d0-dfdd2625d2ff,http://data.europa.eu/esco/skill/ed183385-b82e-46c5-83d0-dfdd2625d2ff,manage brand assets,skill/competence,cross-sector
ed1d8bd4-cd2a-4c64-b665-56d70651026c,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,Prototyping development,knowledge,sector-specific
ed1fbdc3-1071-423c-9bb4-e3288ca6d1fe,http://data.europa.eu/esco/skill/ed1fbdc3-1071-423c-9bb4-e3288ca6d1fe,hardware components suppliers,knowledge,sector-specific
ed392b45-1087-44a7-89a9-d514224639ff,http://data.europa.eu/esco/skill/ed392b45-1087-44a7-89a9-d514224639ff,conduct mobile marketing,skill/competence,cross-sector
ed39edd3-44d0-4a16-9796-bfb99f92baf3,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,sector-specific
ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,scientific research methodology,knowledge,cross-sector
ed57378a-2b27-4d80-8701-124e559cf17d,http://data.europa.eu/esco/skill/ed57378a-2b27-4d80-8701-124e559cf17d,liaise with educational staff,skill/competence,cross-sector
ed8de897-adbe-4f0e-b4d2-534953e64c72,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,skill/competence,sector-specific
eda4d727-4374-49af-ace4-118c7c906835,http://data.europa.eu/esco/skill/eda4d727-4374-49af-ace4-118c7c906835,search engine optimisation,knowledge,sector-specific
edebd83d-35f6-4ed5-a940-6c203d178c01,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01,data science,knowledge,cross-sector
edf081e4-d2dc-4a60-8c49-7b7e45b5ebe3,http://data.europa.eu/esco/skill/edf081e4-d2dc-4a60-8c49-7b7e45b5ebe3,create risk maps,skill/competence,sector-specific
edff6d20-660d-4d33-b412-9a5b664a14be,http://data.europa.eu/esco/skill/edff6d20-660d-4d33-b412-9a5b664a14be,curriculum objectives,knowledge,cross-sector
ee02393d-27dd-438a-8879-b8088ce45e79,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,ICT environmental policies,knowledge,occupation-specific
ee1d5734-89b8-4519-81f1-733a6b4f8df8,http://data.europa.eu/esco/skill/ee1d5734-89b8-4519-81f1-733a6b4f8df8,monitor customer service,skill/competence,cross-sector
ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,verify formal ICT specifications,skill/competence,sector-specific
ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,http://data.europa.eu/esco/skill/ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,skill/competence,sector-specific
ee46e1d3-a52c-4113-aab9-38dbc907085d,http://data.europa.eu/esco/skill/ee46e1d3-a52c-4113-aab9-38dbc907085d,distributed ledger technologies consensus protocols,knowledge,sector-specific
ee6a9d20-0132-4f31-9da3-32fdc5749a9b,http://data.europa.eu/esco/skill/ee6a9d20-0132-4f31-9da3-32fdc5749a9b,allocate paychecks,skill/competence,occupation-specific
ee7f90cc-922e-4da7-a7ae-83c2688fed10,http://data.europa.eu/esco/skill/ee7f90cc-922e-4da7-a7ae-83c2688fed10,align efforts towards business development,skill/competence,cross-sector
ee8fee1a-75c1-43fb-b08d-779929f99249,http://data.europa.eu/esco/skill/ee8fee1a-75c1-43fb-b08d-779929f99249,apply control process statistical methods,skill/competence,cross-sector
eeb62ae4-56e9-4ec4-b5d0-9b01d3765775,http://data.europa.eu/esco/skill/eeb62ae4-56e9-4ec4-b5d0-9b01d3765775,perform mystery shopping,skill/competence,cross-sector
ef010091-ddce-410d-9864-9276ef6fe390,http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390,district heating and cooling,knowledge,sector-specific
ef069fe6-305b-4452-8f7d-0c572e98effc,http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc,mobile marketing,knowledge,sector-specific
ef18b91e-e917-42f1-a40c-8558b738ab35,http://data.europa.eu/esco/skill/ef18b91e-e917-42f1-a40c-8558b738ab35,decode handwritten texts,skill/competence,cross-sector
ef64005d-75bc-4597-8ed6-717edec5e55e,http://data.europa.eu/esco/skill/ef64005d-75bc-4597-8ed6-717edec5e55e,enhance website visibility,skill/competence,cross-sector
efa141df-f382-418f-9121-bd88fd735669,http://data.europa.eu/esco/skill/efa141df-f382-418f-9121-bd88fd735669,mechanics,knowledge,cross-sector
efacdaad-ab73-4056-bee3-4eb34b458bf6,http://data.europa.eu/esco/skill/efacdaad-ab73-4056-bee3-4eb34b458bf6,industrial design,knowledge,cross-sector
efb523d0-c998-440d-8639-cd14ba841c4c,http://data.europa.eu/esco/skill/efb523d0-c998-440d-8639-cd14ba841c4c,public law,knowledge,cross-sector
efc49485-b24b-46d5-825c-d9d80864c8da,http://data.europa.eu/esco/skill/efc49485-b24b-46d5-825c-d9d80864c8da,manage the fleet according to planned operations,skill/competence,occupation-specific
efc5534d-3631-4564-a7b0-f6ae558f3c03,http://data.europa.eu/esco/skill/efc5534d-3631-4564-a7b0-f6ae558f3c03,ensure conformity to specifications,skill/competence,cross-sector
efe9be37-2433-4b58-95f4-283f2c048104,http://data.europa.eu/esco/skill/efe9be37-2433-4b58-95f4-283f2c048104,advise on participation in financial markets,skill/competence,cross-sector
eff1bb34-b454-4482-8c29-65f820619f3c,http://data.europa.eu/esco/skill/eff1bb34-b454-4482-8c29-65f820619f3c,insourcing strategy,knowledge,sector-specific
f0010b93-5552-45cb-ad26-168c8168f319,http://data.europa.eu/esco/skill/f0010b93-5552-45cb-ad26-168c8168f319,Nexpose,knowledge,sector-specific
f0153530-9ff3-4fe6-8f9e-012d06ac5b89,http://data.europa.eu/esco/skill/f0153530-9ff3-4fe6-8f9e-012d06ac5b89,ensure law application,skill/competence,cross-sector
f0163b63-6794-4eb7-b17b-f91d11b2602d,http://data.europa.eu/esco/skill/f0163b63-6794-4eb7-b17b-f91d11b2602d,implement cryptographic constructs,skill/competence,sector-specific
f0318969-d484-4065-87d3-90f71c63e51e,http://data.europa.eu/esco/skill/f0318969-d484-4065-87d3-90f71c63e51e,assist customers with self-service ticketing machines,skill/competence,occupation-specific
f0393af3-bcd9-41af-a36e-0cfb83b60081,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081,manage standard enterprise resource planning system,skill/competence,sector-specific
f049d050-12da-4e40-813a-2b5eb6df6b51,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,Internet of Things,knowledge,sector-specific
f058bf62-70d1-4f5e-be2a-8b26fac24a96,http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96,design graphics,skill/competence,cross-sector
f0699875-51da-48d2-bc92-54b0749baef1,http://data.europa.eu/esco/skill/f0699875-51da-48d2-bc92-54b0749baef1,develop course outline,skill/competence,cross-sector
f09e70cb-5d8c-4c57-b027-a45127c0bf92,http://data.europa.eu/esco/skill/f09e70cb-5d8c-4c57-b027-a45127c0bf92,secure sensitive customer's information,skill/competence,sector-specific
f0a1db01-ffbd-4366-8120-add9bd134ffd,http://data.europa.eu/esco/skill/f0a1db01-ffbd-4366-8120-add9bd134ffd,supervise advocacy work,skill/competence,cross-sector
f0a84d52-91fd-45ec-9fe9-e363d9318b9e,http://data.europa.eu/esco/skill/f0a84d52-91fd-45ec-9fe9-e363d9318b9e,have emotional intelligence,skill/competence,sector-specific
f0b45409-42ca-42bc-a701-041e594d0657,http://data.europa.eu/esco/skill/f0b45409-42ca-42bc-a701-041e594d0657,ensure gender equality in the workplace,skill/competence,cross-sector
f0de4973-0a70-4644-8fd4-3a97080476f4,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,knowledge,sector-specific
f0f5bb34-71df-4715-9c9e-03567b76ec8f,http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f,create website wireframe,skill/competence,sector-specific
f0ff6f10-cbb4-44c0-acd5-ed17046b1396,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396,install signal repeaters,skill/competence,sector-specific
f10142ce-d522-49c3-9fd1-054fb63529d4,http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,develop test procedures,skill/competence,cross-sector
f1155d3f-fbca-4298-a31c-f6955653bacf,http://data.europa.eu/esco/skill/f1155d3f-fbca-4298-a31c-f6955653bacf,shape organisational teams based on competencies,skill/competence,cross-sector
f12e0891-dbcf-4225-9574-a619f39ec0c3,http://data.europa.eu/esco/skill/f12e0891-dbcf-4225-9574-a619f39ec0c3,check stories,skill/competence,sector-specific
f14ff4b7-be1e-4b55-b39b-520005f8a97e,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,liaise with managers,skill/competence,cross-sector
f17f94f1-88cb-4815-873a-2a9639f10729,http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729,draft project documentation,skill/competence,cross-sector
f191c306-f0eb-4cb8-82fb-3331adbbc6f1,http://data.europa.eu/esco/skill/f191c306-f0eb-4cb8-82fb-3331adbbc6f1,adapt energy distribution schedules,skill/competence,sector-specific
f19f2c6d-3f1d-4231-9fd9-ece77ed359d7,http://data.europa.eu/esco/skill/f19f2c6d-3f1d-4231-9fd9-ece77ed359d7,prepare assembly drawings,skill/competence,cross-sector
f1a56786-e6d7-4b2e-a39c-23e09024d473,http://data.europa.eu/esco/skill/f1a56786-e6d7-4b2e-a39c-23e09024d473,concepts of telecommunications,knowledge,sector-specific
